euc_com,euc_un,city_com,city_un,hamm_com,hamm_un,cheby_com,cheby_un,cos_com,cos_un,type
16.8983339804,0.0,86.14653398613886,0,1.0,0.0,6.681518768540063,0,1.1225935281311332,0.0,t1
5.78584152653,0.0,22.875236306829954,0,1.0,0.0,2.357702408246233,0,1.2190337355387701,0.0,t1
0.108784163483,0.0,0.9465992702137516,0,1.0,0.0,0.02195631340681572,0,0.842215966169797,0.0,t1
2.08834027803,0.0,12.742688485572396,0,1.0,0.0,0.7470552373612767,0,0.7672098622446668,0.0,t1
3.04009694316,0.0,12.771367915131597,0,1.0,0.0,1.3279077102585088,0,0.9494267430815022,0.0,t1
10.8947595198,0.0,54.85453154966422,0,1.0,0.0,3.518038339182281,0,0.9578079340748614,0.0,t1
0.0732061918871,0.0,0.6392031539567699,0,1.0,0.0,0.01811213533877709,0,0.2256791194886838,0.0,t1
0.169644971975,0.0,1.3449490503361192,0,1.0,0.0,0.03492300981677643,0,1.8226770026555823,0.0,t1
1.04733842901,0.0,11.262340366364963,0,1.0,0.0,0.19183581756607954,0,0.9868387129385515,0.0,t1
1.75243767778,0.0,7.085638667950278,0,1.0,0.0,1.0428111704752239,0,0.9094263216386802,0.0,t1
1.45133805839,0.0,3.235408488504346,0,1.0,0.0,0.9015441267943713,0,0.7344793679014874,0.0,t1
1.04228315063,0.0,6.845963745955298,0,1.0,0.0,0.41927563731978545,0,1.087749216698352,0.0,t1
1.72518913511,0.0,4.180126671985903,0,1.0,0.0,0.9944111990619632,0,1.2120477253796595,0.0,t1
1.2578624136,0.0,6.345075523878212,0,1.0,0.0,0.4879757252160446,0,0.9731051672743509,0.0,t1
7.3568627718,0.0,38.31703185103589,0,1.0,0.0,2.7487847467078166,0,0.9572430865315155,0.0,t1
3.85256110659,0.0,21.111818976617883,0,1.0,0.0,1.3876495724579119,0,1.1771353338525739,0.0,t1
12.4618395748,0.0,59.055314851424185,0,1.0,0.0,4.505452618728586,0,1.0396871431898944,0.0,t1
12.2104025083,0.0,55.21712733792238,0,1.0,0.0,6.43926852009329,0,1.102759752465946,0.0,t1
2.6214631279,0.0,14.158739009775212,0,1.0,0.0,0.8059130261837603,0,1.1831633557763792,0.0,t1
1.83767617432,0.0,8.259436591889715,0,1.0,0.0,0.7511379344940996,0,1.1609020644787398,0.0,t1
4.11847587576,0.0,16.624601637627144,0,1.0,0.0,2.084834701401068,0,0.7451853147481765,0.0,t1
203.458389075,0.0,1079.6616087238822,0,1.0,0.0,73.87290403085245,0,0.8314344848129217,0.0,t1
1.37964966929,0.0,8.145892766815843,0,1.0,0.0,0.4730700587394895,0,1.1098857917228395,0.0,t1
3.66194149621,0.0,17.04156168574719,0,1.0,0.0,1.4579568101941283,0,0.7693416486616662,0.0,t1
1.37135018392,0.0,6.409933975004474,0,1.0,0.0,0.4933845872642352,0,0.8830233113083287,0.0,t1
104.514533779,0.0,437.52199025752975,0,1.0,0.0,37.40425073537289,0,1.1712126165938892,0.0,t1
11.0713846325,0.0,47.858401725128836,0,1.0,0.0,3.788014069283241,0,1.4807941887430307,0.0,t1
1.39109917532,0.0,7.502556858627094,0,1.0,0.0,0.4193841133360447,0,1.0684669614053854,0.0,t1
1.20154960924,0.0,2.0508558665550827,0,1.0,0.0,1.1972837530790772,0,1.860258064672267,0.0,t1
0.263762340849,0.0,2.1536223565774253,0,1.0,0.0,0.06376754584350376,0,0.7616025567382918,0.0,t1
8.01168362716,0.0,54.850451426763684,0,1.0,0.0,1.9854952822098768,0,0.9075183091461587,0.0,t1
1.22332864883,0.0,5.312869978112996,0,1.0,0.0,0.5264692680833762,0,0.9753563449006539,0.0,t1
7.38913736608,0.0,37.95693919717337,0,1.0,0.0,2.648733542080417,0,0.8750878603436416,0.0,t1
1.8039024145,0.0,4.105437632829993,0,1.0,0.0,1.2424438933639388,0,1.5655762586213453,0.0,t1
2.19965726619,0.0,15.440100319252037,0,1.0,0.0,0.6762436054830722,0,1.2118643776239233,0.0,t1
11.6525158348,0.0,22.312893417098408,0,1.0,0.0,10.398620620306811,0,0.5674514590592422,0.0,t1
28.8583829641,0.0,199.35295060405596,0,1.0,0.0,9.33121584197019,0,1.2881151915965638,0.0,t1
2.92041873134,0.0,16.993967144916287,0,1.0,0.0,1.19737659644237,0,0.9955309996002446,0.0,t1
4.27725425588,0.0,24.143451283300717,0,1.0,0.0,1.3917531768942861,0,1.2746562592458486,0.0,t1
0.0655962222197,0.0,0.6619866588254667,0,1.0,0.0,0.01741898724154246,0,0.20379834178226264,0.0,t1
2.12440265021,0.0,4.662733692309377,0,1.0,0.0,1.3445955009751538,0,0.5423463093403345,0.0,t1
6.04305691974,0.0,29.944433813300734,0,1.0,0.0,2.589610468068982,0,0.7104590416235961,0.0,t1
4.0549545696,0.0,22.101907188127356,0,1.0,0.0,2.1132927944859063,0,1.061603393537273,0.0,t1
1.09314065706,0.0,5.688558886224889,0,1.0,0.0,0.5806266872864206,0,0.6429647868406768,0.0,t1
2.04309317141,0.0,10.579404531840284,0,1.0,0.0,0.7023439897163266,0,1.0254390595877716,0.0,t1
4.42049169593,0.0,24.484282316249576,0,1.0,0.0,1.6414232100350845,0,0.8743078968786904,0.0,t1
0.473361117762,0.0,6.513166379612784,0,1.0,0.0,0.08067645268809227,0,0.7338286619801124,0.0,t1
20.7098572253,0.0,33.65304411501295,0,1.0,0.0,19.585811478001638,0,0.8426709775843081,0.0,t1
1.86673770957,0.0,9.837812499731845,0,1.0,0.0,0.7739384000345879,0,1.119109834580613,0.0,t1
0.0510856809751,0.0,0.7486096381792364,0,1.0,0.0,0.007834395623735375,0,0.4222826349978188,0.0,t1
7.06647640884,0.0,27.091433117870203,0,1.0,0.0,3.1839744366209732,0,1.0312366597065175,0.0,t1
2.6809230417,0.0,11.181620506642844,0,1.0,0.0,1.0512457954010537,0,0.9419722807537149,0.0,t1
24.915343506,0.0,117.98853020920436,0,1.0,0.0,9.577441443336248,0,1.0811991343839886,0.0,t1
1.9094431688,0.0,9.192347150399195,0,1.0,0.0,0.9021889583537401,0,1.1111924251287308,0.0,t1
2.85128466376,0.0,12.843440534658983,0,1.0,0.0,1.0694113516492445,0,0.961966317721163,0.0,t1
11.9140089543,0.0,63.65199902271276,0,1.0,0.0,4.135261456971781,0,1.2989249510092513,0.0,t1
7.08289923087,0.0,43.51291429788,0,1.0,0.0,2.6040372311220144,0,1.0939013596876415,0.0,t1
13.8548471447,0.0,80.35070695171268,0,1.0,0.0,4.244516621890249,0,0.796378241678267,0.0,t1
0.234145035517,0.0,2.560221161730199,0,1.0,0.0,0.030891771087138968,0,1.8463213297309635,0.0,t1
1.73860633412,0.0,8.098631294009342,0,1.0,0.0,0.5852397136092082,0,0.9949879191911788,0.0,t1
35.7040657484,0.0,191.70689482469467,0,1.0,0.0,15.630438933760669,0,0.672950209765047,0.0,t1
6.27375985829,0.0,29.849677658392647,0,1.0,0.0,2.5893933316252062,0,1.0080106098069501,0.0,t1
5.21641762875,0.0,27.766491670976407,0,1.0,0.0,1.73867899411966,0,0.9023526246830217,0.0,t1
6.06725320075,0.0,21.807894194472645,0,1.0,0.0,2.6985638963015277,0,1.1033875804010183,0.0,t1
2.28864008945,0.0,11.105745837375402,0,1.0,0.0,0.9704938848007139,0,1.2085351402209863,0.0,t1
17.6356410494,0.0,42.5423251346505,0,1.0,0.0,11.518893292552999,0,1.2209142963255868,0.0,t1
2.09144084602,0.0,7.570970651134566,0,1.0,0.0,1.0671391273691757,0,0.6466746311060179,0.0,t1
45.1343855629,0.0,188.3306197556951,0,1.0,0.0,18.19279480619555,0,1.0565339198916255,0.0,t1
21.2607285256,0.0,121.7605707175757,0,1.0,0.0,8.290238835967564,0,1.2999199854382866,0.0,t1
3.39402049475,0.0,15.21360303079485,0,1.0,0.0,1.602538313591694,0,1.057421959100278,0.0,t1
7.93078737549,0.0,38.958073034275166,0,1.0,0.0,3.025276654328088,0,1.0458296876702164,0.0,t1
4.19722855117,0.0,21.369782500902335,0,1.0,0.0,1.2367451416937687,0,0.945087045760356,0.0,t1
1.23057640238,0.0,6.965759096094641,0,1.0,0.0,0.37903892797285216,0,1.0348300381185882,0.0,t1
3.32688380483,0.0,21.630333979153736,0,1.0,0.0,1.28320180141261,0,0.9563477529627729,0.0,t1
5.06963868644,0.0,26.20180565714511,0,1.0,0.0,1.8454462014668067,0,0.984379914807876,0.0,t1
4.70413600131,0.0,29.370436275349153,0,1.0,0.0,1.4665186529761964,0,0.9278236300024325,0.0,t1
0.883826005905,0.0,5.93485813327202,0,1.0,0.0,0.2292304698860196,0,0.8474138004347529,0.0,t1
10.6544463783,0.0,51.89401018078213,0,1.0,0.0,4.013012906751072,0,0.9143791215709747,0.0,t1
23.7273914739,0.0,118.3265453524852,0,1.0,0.0,8.935720587606625,0,1.0300669685939363,0.0,t1
2.03656861225,0.0,9.406327069772026,0,1.0,0.0,1.1615759561746244,0,0.969212469299832,0.0,t1
1.30666889931,0.0,2.862432930159038,0,1.0,0.0,0.7647286089160521,0,0.5917308212085941,0.0,t1
2.69158815792,0.0,14.79723933104295,0,1.0,0.0,0.9906036255583999,0,1.0953684571469944,0.0,t1
3.00353492075,0.0,16.03321577290952,0,1.0,0.0,0.9673299340341681,0,0.9745661693123847,0.0,t1
0.665712983076,0.0,6.184007924268064,0,1.0,0.0,0.14568458640515952,0,0.7510608986177971,0.0,t1
10.595499983,0.0,79.4951834747137,0,1.0,0.0,2.5029560533169253,0,1.0294297834225232,0.0,t1
11.7837212541,0.0,67.45857591049516,0,1.0,0.0,4.045632700239897,0,1.0922416469479233,0.0,t1
36.4575893021,0.0,77.96990958828474,0,1.0,0.0,23.658725626518546,0,0.8850428598246551,0.0,t1
4.60028459364,0.0,30.330507120553282,0,1.0,0.0,1.3690733148843144,0,1.0567286665867257,0.0,t1
1.27053647447,0.0,13.935555925624637,0,1.0,0.0,0.23469712948172278,0,0.9915274305678247,0.0,t1
0.118804877397,0.0,1.0928092940028071,0,1.0,0.0,0.03249809397858085,0,0.9923747043069703,0.0,t1
1.74040533715,0.0,6.753053564867963,0,1.0,0.0,0.8456998888371576,0,0.689514535202064,0.0,t1
6.13721008423,0.0,35.86473492343664,0,1.0,0.0,2.3161620287026454,0,0.853038816518615,0.0,t1
200.178067776,0.0,1052.24776020439,0,1.0,0.0,75.18686358041926,0,1.1432419133072265,0.0,t1
2.55779698432,0.0,11.863386489062124,0,1.0,0.0,1.1209414575139696,0,0.6821327764613357,0.0,t1
2.90181760187,0.0,13.579866992648961,0,1.0,0.0,1.2244594958394899,0,0.9416069309371652,0.0,t1
5.50489330628,0.0,25.208177708455693,0,1.0,0.0,1.976843814170464,0,0.7390016417840155,0.0,t1
1.87920856612,0.0,9.695879472669208,0,1.0,0.0,1.082735894397557,0,1.0643581751083155,0.0,t1
12.8979338363,0.0,81.8040980406515,0,1.0,0.0,4.438373671056666,0,1.0612622245024284,0.0,t1
79.5156810737,0.0,374.1436723703869,0,1.0,0.0,33.83358779626069,0,0.8380227651139095,0.0,t1
